# Figura 6.17 da dissertação de Marcos A. G. da Silva Filho (COPPE/UFRJ, 2023)
# cenário 6 — DeltaT [C]
# série "Simulação"; vértices extraídos do gráfico vetorial, NÃO a saída numérica original
t_min,valor
416787.12,0.0148
417023.43,0.0148
417023.43,-0.0845
417496.06,-0.0845
417496.06,-0.2744
417496.06,0.0249
417724.49,0.0249
417724.49,-0.0744
417960.81,-0.0744
417960.81,-0.1737
418197.12,-0.2643
418197.12,0.0350
418433.43,0.0350
418433.43,-0.0658
418669.74,-0.0658
418669.74,-0.1651
418898.18,-0.2557
418898.18,-0.1061
418898.18,-0.1952
418898.18,-0.0471
419134.49,-0.0471
419134.49,-0.1478
419134.49,0.0019
419370.80,0.0019
419370.81,-0.1895
419370.81,-0.0399
419607.12,-0.0399
419607.12,-0.1406
419843.43,0.0090
420071.87,0.0090
420071.87,-0.0917
420308.18,-0.0917
420308.18,-0.2816
420308.18,-0.1334
420544.49,0.0148
420780.80,0.0148
420780.81,-0.0859
421017.12,-0.0859
421017.12,-0.2758
421017.12,-0.1276
421245.55,-0.2183
421245.55,-0.0715
421245.55,-0.1708
421481.87,-0.0240
421718.18,-0.0240
421718.18,-0.2154
421718.18,-0.0672
421954.49,-0.0672
421954.49,-0.1665
421954.49,-0.0197
422190.80,-0.0197
422190.80,-0.1191
422419.24,-0.2111
422419.24,-0.0629
422655.55,-0.0629
422655.55,-0.1637
422655.55,-0.0168
422655.55,-0.2082
422655.55,-0.0614
422891.87,-0.0614
422891.87,-0.1608
423128.18,-0.2514
423128.18,0.0407
423364.49,0.0407
423364.49,-0.0586
423592.93,-0.0586
423592.93,-0.2514
423592.93,-0.1046
423829.24,0.0422
424065.55,0.0422
424065.55,-0.0571
424301.87,-0.0571
424301.87,-0.2500
424301.87,0.0407
424538.18,0.0407
424538.18,-0.0586
425002.93,-0.0586
425002.93,-0.2500
425002.93,0.0407
425239.24,0.0407
425239.24,-0.0586
425711.87,-0.0586
425711.87,-0.2514
425711.86,-0.1046
425711.87,-0.1981
425711.87,-0.0528
425940.30,-0.0528
425940.30,-0.1536
425940.30,-0.0082
426176.61,-0.0082
426176.61,-0.1996
426412.93,-0.0557
426649.24,-0.0557
426649.24,-0.1550
426649.24,-0.0111
426885.55,-0.0111
426885.55,-0.2024
426885.55,-0.0586
427113.99,-0.0586
427113.99,-0.1579
427113.99,-0.0140
427350.30,-0.0140
427350.30,-0.2068
427350.30,-0.0629
427586.61,-0.0629
427586.61,-0.1637
427586.61,-0.0183
427822.93,-0.0183
427822.93,-0.2125
428059.24,-0.0686
428287.68,-0.0686
428287.67,-0.1679
428287.68,-0.0240
428523.99,-0.0240
428523.99,-0.2183
428523.99,-0.0744
428760.30,-0.0744
428760.30,-0.1737
428996.61,-0.2672
428996.61,0.0191
429232.93,0.0191
429232.93,-0.0802
429461.36,-0.0802
429461.36,-0.2744
429461.36,0.0119
429933.99,0.0119
429933.99,-0.0888
430170.30,-0.0888
430170.30,-0.2816
430170.30,0.0048
430406.61,0.0048
430406.61,-0.0960
430871.36,-0.0960
430871.36,-0.2903
430871.36,-0.0053
431107.68,-0.0053
431107.67,-0.1996
431107.68,-0.0586
431580.30,-0.0586
431580.30,-0.1579
431580.30,-0.0154
431808.74,-0.0154
431808.74,-0.2111
431808.74,-0.0686
432045.05,-0.0686
432045.05,-0.2643
432281.36,-0.1219
432281.36,0.0206
432517.67,0.0206
432517.68,-0.0787
432753.99,-0.0787
432753.99,-0.2744
432982.42,-0.1334
432982.42,0.0090
433218.73,0.0090
433218.74,-0.0917
433455.05,-0.0917
433455.05,-0.2874
433455.05,-0.0039
433691.36,-0.0039
433691.36,-0.1046
433927.67,-0.1996
433927.67,-0.0600
434156.11,-0.0600
434156.11,-0.1593
434156.11,-0.0183
434392.42,-0.0183
434392.42,-0.2140
434392.42,-0.0730
434865.05,-0.0730
434865.05,-0.1737
434865.05,-0.0341
435101.36,-0.0341
435101.36,-0.2284
435101.36,-0.0888
435329.80,-0.0888
435329.80,-0.1895
435566.11,-0.0485
435802.42,-0.0485
435802.42,-0.2442
435802.42,0.0350
436038.74,0.0350
436038.73,-0.0658
436503.48,-0.0658
436503.48,-0.2614
436503.48,-0.1219
436503.48,-0.2183
436503.48,-0.0787
436739.80,-0.0787
436739.80,-0.1780
436739.80,-0.0399
436739.80,-0.2356
436739.80,-0.0974
437212.42,-0.0974
437212.42,-0.1967
437212.42,-0.0571
437448.73,-0.0571
437448.74,-0.2542
437448.73,0.0234
437677.17,0.0234
437677.17,-0.0758
438149.80,-0.0758
438149.80,-0.2744
438149.80,0.0033
438386.11,0.0033
438386.11,-0.0960
438850.86,-0.0960
438850.86,-0.2946
438850.86,-0.0183
439087.17,-0.0183
439087.17,-0.2154
439087.17,-0.0773
439323.48,-0.0773
439323.48,-0.1766
439559.80,-0.0399
439796.11,-0.0399
439796.11,-0.2384
439796.11,0.0379
440024.55,0.0379
440024.54,-0.0629
440497.17,-0.0629
440497.17,-0.2614
440497.17,0.0148
440733.48,0.0148
440733.48,-0.0859
440969.80,-0.0859
440969.80,-0.1852
441198.23,-0.2830
441198.23,-0.0111
441434.54,-0.0111
441434.54,-0.2082
441434.54,-0.0730
441670.86,-0.0730
441670.86,-0.1722
441670.86,-0.0356
441670.86,-0.1348
441907.17,-0.2341
441907.17,0.0379
442143.48,0.0379
442143.48,-0.0614
442371.92,-0.0614
442371.92,-0.2600
442371.92,-0.1248
442608.23,0.0119
442844.54,0.0119
442844.54,-0.0888
443080.86,-0.0888
443080.86,-0.2874
443080.86,-0.0154
443317.17,-0.0154
443317.17,-0.1147
443545.61,-0.2154
443545.61,-0.0802
443781.92,-0.0802
443781.92,-0.1794
443781.92,-0.0442
443781.92,-0.2442
443781.92,0.0249
444018.23,0.0249
444018.23,-0.0744
444490.86,-0.0744
444490.86,-0.2744
444490.86,-0.0039
444719.29,-0.0039
444719.29,-0.2053
444719.29,-0.0701
445191.92,-0.0701
445191.92,-0.2701
445191.92,-0.0010
445428.23,-0.0010
445428.23,-0.2024
445428.23,-0.0672
445664.54,-0.0672
445664.54,-0.1665
445664.54,-0.0341
445892.98,-0.0341
445892.98,-0.2341
445892.98,0.0335
446129.29,0.0335
446129.29,-0.0658
446365.60,-0.0658
446365.61,-0.1665
446365.60,-0.0327
446838.23,-0.0327
446838.23,-0.2327
446838.23,0.0335
447066.67,0.0335
447066.67,-0.0658
447539.29,-0.0658
447539.29,-0.2672
447539.29,-0.0024
447775.60,-0.0024
447775.61,-0.2039
447775.60,-0.0715
448011.92,-0.0715
448011.92,-0.1708
448011.92,-0.0384
448011.92,-0.1377
448240.35,-0.2413
448240.35,0.0249
448476.67,0.0249
448476.66,-0.0758
448712.98,-0.0758
448712.98,-0.2773
448949.29,-0.1449
448949.29,-0.0140
449185.60,-0.0140
449185.61,-0.2154
449185.60,-0.0830
449414.04,-0.0830
449414.04,-0.1823
449414.04,-0.0514
449886.67,-0.0514
449886.67,-0.2542
449886.67,0.0090
450122.98,0.0090
450122.98,-0.0902
450359.29,-0.0902
450359.29,-0.1895
450587.73,-0.2931
450587.73,-0.0298
450824.04,-0.0298
450824.04,-0.2341
450824.04,0.0278
451060.35,0.0278
451060.35,-0.0715
451532.98,-0.0715
451532.98,-0.2744
451532.98,-0.0140
451761.41,-0.0140
451761.41,-0.2168
451761.41,-0.0859
452234.04,-0.0859
452234.04,-0.1866
452234.04,-0.0557
452470.35,-0.0557
452470.35,-0.2586
452470.35,0.0019
452935.10,0.0019
452935.10,-0.2024
452935.10,-0.0730
453171.41,-0.0730
453171.41,-0.1722
453171.41,-0.0428
453407.73,-0.0428
453407.73,-0.1420
453644.04,-0.2456
453644.04,0.0119
453880.35,0.0119
453880.35,-0.0874
454108.79,-0.0874
454108.79,-0.2903
454108.79,-0.1608
454345.10,-0.0327
454581.41,-0.0327
454581.41,-0.2370
454581.41,0.0206
454817.73,0.0206
454817.73,-0.0787
455054.04,-0.0787
455054.04,-0.1794
455282.47,-0.2830
455282.48,-0.0269
455518.79,-0.0269
455518.79,-0.1262
455518.79,0.0019
455755.10,0.0019
455755.10,-0.0974
455991.41,-0.2024
455991.41,-0.0744
456227.73,-0.0744
456227.73,-0.1737
456227.73,-0.0456
456456.16,-0.0456
456456.16,-0.2514
456692.47,-0.1233
456692.47,0.0048
456928.79,0.0048
456928.79,-0.0960
457165.10,-0.0960
457165.10,-0.3003
457165.10,-0.0960
457629.85,-0.0960
457629.85,-0.3003
457629.85,-0.0960
457866.16,-0.0960
457866.16,-0.1952
457866.16,-0.0686
458338.79,-0.0686
458338.79,-0.2744
458338.79,-0.0212
458575.10,-0.0212
458575.10,-0.2269
458575.10,0.0263
458803.53,0.0263
458803.54,-0.0730
459276.16,-0.0730
459276.16,-0.2802
459276.16,-0.0269
459512.47,-0.0269
459512.47,-0.2341
459512.47,-0.1090
459748.79,0.0177
459977.22,0.0177
459977.22,-0.0816
460213.53,-0.0816
460213.54,-0.2874
460213.54,-0.1622
460449.85,-0.0370
460686.16,-0.0370
460686.16,-0.1363
460686.16,-0.0111
460922.47,-0.0111
460922.47,-0.2183
460922.47,-0.0917
461150.91,-0.0917
461150.91,-0.1924
461387.22,-0.0672
461623.53,-0.0672
461623.54,-0.2744
461623.53,-0.0240
461859.85,-0.0240
461859.85,-0.1248
462096.16,-0.2327
462096.16,0.0162
462324.60,0.0162
462324.60,-0.0830
462560.91,-0.0830
462560.91,-0.1823
462797.22,-0.2903
462797.22,-0.0413
463033.53,-0.0413
463033.54,-0.2500
463033.53,-0.0010
463269.85,-0.0010
463269.85,-0.1018
463269.85,0.0220
463734.60,0.0220
463734.60,-0.0773
463970.91,-0.0773
463970.91,-0.2845
463970.91,-0.0384
464443.53,-0.0384
464443.53,-0.2456
464443.53,0.0005
464671.97,0.0005
464671.97,-0.2082
464671.97,-0.0845
464908.28,-0.0845
464908.28,-0.1838
464908.28,-0.0614
465144.60,-0.0614
465144.60,-0.2701
465144.60,-0.0240
465380.91,-0.0240
465380.91,-0.1248
465380.91,-0.0010
465617.22,-0.0010
465617.22,-0.1018
465845.66,-0.2111
465845.66,-0.0888
466081.97,-0.0888
466081.97,-0.1881
466081.97,-0.0658
466318.28,-0.0658
466318.28,-0.2744
466554.60,-0.1536
466554.60,-0.0298
466790.91,-0.0298
466790.91,-0.2413
466790.91,0.0033
467019.34,0.0033
467019.34,-0.0960
467491.97,-0.0960
467491.97,-0.3061
467491.97,0.0119
467728.28,0.0119
467728.28,-0.0874
468193.03,-0.0874
468193.03,-0.2975
468193.03,0.0177
468429.34,0.0177
468429.34,-0.0830
468665.66,-0.0830
468665.66,-0.1823
468901.97,-0.2931
468901.97,-0.0514
469138.28,-0.0514
469138.28,-0.2614
469138.28,-0.0212
469366.72,-0.0212
469366.72,-0.1205
469603.03,-0.2312
469603.03,0.0090
469839.34,0.0090
469839.34,-0.0902
470075.66,-0.0902
470075.66,-0.1895
470311.97,-0.3018
470311.97,0.0119
470540.40,0.0119
470540.41,-0.0888
470776.72,-0.0888
470776.72,-0.3003
471013.03,-0.1075
471013.03,0.0119
471249.34,0.0119
471249.34,-0.0874
471485.66,-0.0874
471485.66,-0.2989
471485.66,-0.1090
471714.09,0.0119
471950.40,0.0119
471950.40,-0.0888
472186.72,-0.0888
472186.72,-0.3003
472186.72,-0.1090
472423.03,-0.2212
472423.03,0.0148
472659.34,0.0148
472659.34,-0.0845
472887.78,-0.0845
472887.78,-0.1838
472887.78,-0.0658
473360.40,-0.0658
473360.40,-0.2773
473360.40,-0.0399
473596.72,-0.0399
473596.72,-0.2528
473596.72,-0.0168
473833.03,-0.0168
473833.03,-0.1176
474061.47,-0.2298
474061.47,0.0048
474297.78,0.0048
474297.78,-0.0946
474534.09,-0.0946
474534.09,-0.1938
474770.40,-0.0758
475006.72,-0.0758
475006.72,-0.2903
475006.72,-0.0557
475235.15,-0.0557
475235.15,-0.1550
475471.47,-0.2672
475471.47,-0.0341
475707.78,-0.0341
475707.78,-0.2471
475707.78,-0.0140
475944.09,-0.0140
475944.09,-0.1133
475944.09,0.0019
476408.84,0.0019
476408.84,-0.2111
476408.84,-0.0960
476645.15,-0.0960
476645.15,-0.1952
476645.15,-0.0787
476645.15,-0.2931
476881.46,-0.1766
476881.47,-0.0600
477117.78,-0.0600
477117.78,-0.1608
477117.78,-0.0442
477354.09,-0.0442
477354.09,-0.2586
477354.09,-0.1435
477582.53,-0.0269
477818.84,-0.0269
477818.84,-0.2413
477818.84,-0.0111
478055.15,-0.0111
478055.15,-0.2255
478055.15,0.0033
478527.78,0.0033
478527.78,-0.0960
478756.21,-0.0960
478756.21,-0.1952
478756.21,-0.0816
478756.21,-0.2960
478756.21,-0.1809
478992.53,-0.0672
479228.84,-0.0672
479228.84,-0.2816
479228.84,-0.0528
479465.15,-0.0528
479465.15,-0.1521
479465.15,-0.0384
479929.90,-0.0384
479929.90,-0.2542
479929.90,-0.0255
480166.21,-0.0255
480166.21,-0.2413
480166.21,-0.0140
480402.53,-0.0140
480402.53,-0.1147
480638.84,-0.0010
480875.15,-0.0010
480875.15,-0.2168
480875.15,0.0105
481103.59,0.0105
481103.59,-0.0888
481576.21,-0.0888
481576.21,-0.3061
481576.21,-0.0111
481812.53,-0.0111
481812.53,-0.1104
482048.84,-0.2269
482048.84,-0.0010
482277.27,-0.0010
482277.27,-0.2183
482277.27,0.0062
482513.59,0.0062
482513.59,-0.0931
482986.21,-0.0931
482986.21,-0.1924
482986.21,-0.0816
483222.53,-0.0816
483222.53,-0.2975
483450.96,-0.1176
483450.96,-0.0068
483687.27,-0.0068
483687.27,-0.2240
483687.27,0.0005
483923.59,0.0005
483923.59,-0.2183
484159.90,-0.1046
484159.90,0.0048
484396.21,0.0048
484396.21,-0.0946
484624.65,-0.0946
484624.65,-0.1938
484624.65,-0.0830
485097.27,-0.0830
485097.27,-0.3003
485097.27,-0.0111
485333.59,-0.0111
485333.59,-0.2298
485333.59,-0.1191
485569.90,-0.0082
485798.33,-0.0082
485798.34,-0.2269
485798.33,-0.0068
486034.65,-0.0068
486034.65,-0.1061
486034.65,0.0048
486507.27,0.0048
486507.27,-0.0960
486743.59,-0.0960
486743.59,-0.3133
486743.59,-0.1348
486972.02,-0.0240
487208.33,-0.0240
487208.34,-0.2428
487208.33,-0.0240
487444.65,-0.0240
487444.65,-0.2428
487444.65,-0.0240
487917.27,-0.0240
487917.27,-0.1233
487917.27,-0.0140
488145.71,-0.0140
488145.71,-0.2341
488145.71,-0.0154
488618.33,-0.0154
488618.33,-0.1147
488618.33,-0.0068
488854.65,-0.0068
488854.65,-0.2269
488854.65,-0.0096
489319.40,-0.0096
489319.40,-0.2298
489319.40,-0.0125
489555.71,-0.0125
489555.71,-0.1119
489555.71,-0.0039
490028.33,-0.0039
490028.33,-0.2255
490028.33,-0.0082
490264.65,-0.0082
490264.65,-0.2298
490264.65,-0.0140
490493.08,-0.0140
490493.08,-0.1147
490729.40,-0.1061
490729.39,-0.2269
490729.40,-0.0125
490965.71,-0.0125
490965.71,-0.1119
490965.71,-0.0039
491438.33,-0.0039
491438.33,-0.2255
491438.33,-0.0125
491666.77,-0.0125
491666.77,-0.2341
491666.77,-0.0197
492139.40,-0.0197
492139.40,-0.1191
492139.40,-0.0140
492375.71,-0.0140
492375.71,-0.2341
492375.71,-0.0226
492612.02,-0.0226
492612.02,-0.1219
492840.46,-0.0168
493076.77,-0.0168
493076.77,-0.2384
493076.77,-0.0269
493549.40,-0.0269
493549.39,-0.2485
493549.40,-0.0370
493777.83,-0.0370
493777.83,-0.1377
493777.83,-0.0312
494250.46,-0.0312
494250.46,-0.2542
494250.46,-0.0428
494486.77,-0.0428
494486.77,-0.1435
494486.77,-0.0384
494723.08,-0.0384
494723.08,-0.1377
494951.52,-0.2614
494951.52,-0.0500
495187.83,-0.0500
495187.83,-0.1507
495187.83,-0.0456
495660.46,-0.0456
495660.46,-0.2686
495660.46,-0.0600
495896.77,-0.0600
495896.77,-0.2830
495896.77,-0.0744
496361.52,-0.0744
496361.52,-0.1737
496361.52,-0.0701
496597.83,-0.0701
496597.83,-0.2931
496597.83,-0.0859
496834.14,-0.0859
496834.14,-0.1866
497070.46,-0.0830
497298.89,-0.0830
497298.89,-0.3061
497298.89,-0.0356
497535.20,-0.0356
497535.21,-0.1348
497771.52,-0.2586
497771.52,-0.0528
498007.83,-0.0528
498007.83,-0.1536
498007.83,-0.0500
498472.58,-0.0500
498472.58,-0.2744
498472.58,-0.0686
498708.89,-0.0686
498708.89,-0.1694
498708.89,-0.0658
499181.52,-0.0658
499181.52,-0.2903
499181.52,-0.0859
499417.83,-0.0859
499417.83,-0.3104
499417.83,-0.0413
499882.58,-0.0413
499882.58,-0.1406
499882.58,-0.0399
500118.89,-0.0399
500118.89,-0.2643
500118.89,-0.0614
500591.52,-0.0614
500591.52,-0.2874
500591.52,-0.0845
500819.95,-0.0845
500819.95,-0.1838
500819.95,-0.0830
501292.58,-0.0830
501292.58,-0.3090
501292.58,-0.0428
501528.89,-0.0428
501528.89,-0.2686
501528.89,-0.0672
501993.64,-0.0672
501993.64,-0.1665
501993.64,-0.0658
502229.95,-0.0658
502229.95,-0.2931
502229.95,-0.0917
502702.58,-0.0917
502702.58,-0.1924
502702.58,-0.0917
502938.89,-0.0917
502938.89,-0.3176
502938.89,-0.0528
503403.64,-0.0528
503403.64,-0.2802
503403.64,-0.0802
503639.95,-0.0802
503639.95,-0.1794
503639.95,-0.0802
504112.58,-0.0802
504112.58,-0.3075
504112.58,-0.0471
504341.01,-0.0471
504341.01,-0.1478
504341.01,-0.0471
504813.64,-0.0471
504813.64,-0.2744
504813.64,-0.0773
505049.95,-0.0773
505049.95,-0.1766
505049.95,-0.0787
505514.70,-0.0787
505514.70,-0.3061
505514.70,-0.0485
505751.01,-0.0485
505751.01,-0.2773
505987.33,-0.1780
505987.33,-0.0787
506223.64,-0.0787
506223.64,-0.1794
506223.64,-0.0816
506459.95,-0.0816
506459.95,-0.3090
506688.39,-0.1507
506688.39,-0.0528
506924.70,-0.0528
506924.70,-0.2816
506924.70,-0.0859
507161.01,-0.0859
507161.01,-0.1866
507161.01,-0.0888
507633.64,-0.0888
507633.64,-0.3162
507633.64,-0.0600
507862.08,-0.0600
507862.07,-0.1608
508098.39,-0.2888
508098.39,-0.0960
508334.70,-0.0960
508334.70,-0.1952
508334.70,-0.0989
508334.70,-0.2284
508334.70,-0.0341
508571.01,-0.0341
508571.01,-0.1348
508571.01,-0.0370
509035.76,-0.0370
509035.76,-0.2672
509035.76,-0.0758
509272.07,-0.0758
509272.07,-0.1751
509272.07,-0.0787
509744.70,-0.0787
509744.70,-0.3090
509744.70,-0.0571
509981.01,-0.0571
509981.01,-0.1565
510209.45,-0.0614
510445.76,-0.0614
510445.76,-0.2917
510445.76,-0.0053
510918.39,-0.0053
510918.39,-0.2356
510918.39,-0.0471
511154.70,-0.0471
511154.70,-0.1464
511154.70,-0.0514
511619.45,-0.0514
511619.45,-0.2802
511619.45,-0.0917
511855.76,-0.0917
511855.76,-0.1909
511855.76,-0.0974
512328.39,-0.0974
512328.39,-0.3277
512328.39,-0.0773
512556.82,-0.0773
512556.82,-0.1766
512556.82,-0.0830
513029.45,-0.0830
513029.45,-0.3147
513029.45,-0.0672
513265.76,-0.0672
513265.76,-0.2989
513265.76,-0.1478
513502.07,-0.0543
513730.51,-0.0543
513730.51,-0.1536
513730.51,-0.0614
513966.82,-0.0614
513966.82,-0.2931
513966.82,-0.1996
514203.13,-0.1061
514203.13,-0.0140
514439.45,-0.0140
514439.45,-0.2456
514439.45,-0.0600
514675.76,-0.0600
514675.76,-0.1608
514675.76,-0.0672
515140.51,-0.0672
515140.51,-0.3003
515140.51,-0.0586
515376.82,-0.0586
515376.82,-0.1579
515613.13,-0.2917
515613.13,-0.0140
515849.45,-0.0140
515849.45,-0.1147
515849.45,-0.0226
516077.88,-0.0226
516077.88,-0.1219
516314.19,-0.2542
516314.20,-0.0715
516550.51,-0.0715
516550.51,-0.1708
516550.51,-0.0802
516786.82,-0.0802
516786.82,-0.1794
517023.13,-0.3133
517023.13,-0.0730
517251.57,-0.0730
517251.57,-0.3061
517251.57,-0.0672
517487.88,-0.0672
517487.88,-0.1665
517724.20,-0.0758
517960.51,-0.0758
517960.51,-0.3090
517960.51,-0.0730
518425.26,-0.0730
518425.26,-0.1722
518425.26,-0.0816
518661.57,-0.0816
518661.57,-0.3162
518661.57,-0.0773
519134.20,-0.0773
519134.19,-0.3119
519134.20,-0.0758
519370.51,-0.0758
519370.51,-0.1751
519370.51,-0.0859
519835.26,-0.0859
519835.26,-0.3204
519835.26,-0.0830
520071.57,-0.0830
520071.57,-0.1823
520071.57,-0.0931
520544.20,-0.0931
520544.19,-0.3291
520544.20,-0.0917
520772.63,-0.0917
520772.63,-0.1909
521008.94,-0.3262
521008.94,-0.0888
521245.26,-0.0888
521245.26,-0.1895
521245.26,-0.1003
521245.26,-0.2370
521245.26,-0.0600
521481.57,-0.0600
521481.57,-0.1593
521481.57,-0.0715
521946.32,-0.0715
521946.32,-0.3061
521946.32,-0.0758
522182.63,-0.0758
522182.63,-0.1751
522418.94,-0.0874
522655.26,-0.0874
522655.26,-0.3233
522655.26,-0.0917
523120.00,-0.0917
523120.01,-0.1909
523120.00,-0.1032
523120.00,-0.2399
523120.00,-0.0658
523356.32,-0.0658
523356.32,-0.1651
523356.32,-0.0787
523828.94,-0.0787
523828.94,-0.3147
523828.94,-0.0859
524065.25,-0.0859
524065.26,-0.1852
524065.25,-0.0989
524065.26,-0.2356
524293.69,-0.1478
524293.69,-0.0629
524530.00,-0.0629
524530.00,-0.1622
524530.00,-0.0758
524766.32,-0.0758
524766.32,-0.3133
525002.63,-0.1722
525002.63,-0.0859
525238.94,-0.0859
525238.94,-0.1852
525238.94,-0.0989
525238.94,-0.2370
525238.94,-0.0658
525467.38,-0.0658
525467.38,-0.1651
525467.38,-0.0787
525940.00,-0.0787
525940.00,-0.1780
525940.00,-0.0931
526176.32,-0.0931
526176.32,-0.1924
526412.63,-0.3305
526412.63,-0.0168
526641.07,-0.0168
526641.07,-0.2557
526641.06,-0.0859
527113.69,-0.0859
527113.69,-0.1852
527113.69,-0.1003
527113.69,-0.2384
527113.69,-0.0686
527350.00,-0.0686
527350.00,-0.1694
527350.00,-0.0845
527814.75,-0.0845
527814.75,-0.3219
527814.75,-0.0140
528051.07,-0.0140
528051.06,-0.2542
528051.06,-0.1694
528287.38,-0.0859
528523.69,-0.0859
528523.69,-0.1852
528523.69,-0.0168
528760.00,-0.0168
528760.00,-0.2571
528988.44,-0.1737
528988.44,-0.0888
529224.75,-0.0888
529224.75,-0.1895
529224.75,-0.0226
529461.07,-0.0226
529461.06,-0.1219
529697.38,-0.2614
529697.38,-0.0960
529933.69,-0.0960
529933.69,-0.1952
529933.69,-0.1119
529933.69,-0.2514
529933.69,-0.0859
530162.13,-0.0859
530162.13,-0.1866
530398.44,-0.1032
530398.44,-0.0212
530634.75,-0.0212
530634.75,-0.2614
530634.75,-0.0960
531107.38,-0.0960
531107.38,-0.1952
531107.38,-0.1133
531107.38,-0.2542
531107.38,-0.0888
531335.81,-0.0888
531335.81,-0.1895
531335.81,-0.0240
531808.44,-0.0240
531808.44,-0.2658
531808.44,-0.0197
532044.75,-0.0197
532044.75,-0.1191
532044.75,-0.0384
532509.50,-0.0384
532509.50,-0.2802
532509.50,-0.0356
532745.81,-0.0356
532745.81,-0.1348
532745.81,-0.0543
533218.44,-0.0543
533218.44,-0.2960
533218.44,-0.0528
533454.75,-0.0528
533454.75,-0.1536
533683.19,-0.2946
533683.19,-0.0528
533919.50,-0.0528
533919.50,-0.1536
533919.50,-0.0730
534392.13,-0.0730
534392.12,-0.3147
534392.12,-0.0226
534628.44,-0.0226
534628.44,-0.2643
534628.44,-0.1046
534856.87,-0.0255
535093.19,-0.0255
535093.19,-0.1248
535093.19,-0.0456
535329.50,-0.0456
535329.50,-0.2874
535329.50,-0.2082
535565.81,-0.1291
535565.81,-0.0500
535802.12,-0.0500
535802.13,-0.1493
535802.12,-0.0686
536030.56,-0.0686
536030.56,-0.1694
536266.87,-0.3133
536266.87,-0.0255
536503.19,-0.0255
536503.19,-0.2686
536503.19,-0.0327
536739.50,-0.0327
536739.50,-0.1320
536975.81,-0.0528
537204.25,-0.0528
537204.25,-0.2975
537204.25,-0.0931
537676.87,-0.0931
537676.87,-0.1924
537676.87,-0.1147
537676.87,-0.2586
537676.87,-0.0240
537913.19,-0.0240
537913.19,-0.1248
537913.19,-0.0471
538377.93,-0.0471
538377.94,-0.2903
538377.93,-0.0586
538614.25,-0.0586
538614.25,-0.1579
538614.25,-0.0802
539086.87,-0.0802
539086.87,-0.3262
539086.87,-0.0428
539323.19,-0.0428
539323.19,-0.1420
539551.62,-0.2874
539551.62,-0.0557
539787.93,-0.0557
539787.93,-0.1565
539787.93,-0.0787
540260.56,-0.0787
540260.56,-0.3262
540260.56,-0.0456
540496.87,-0.0456
540496.87,-0.2903
540496.87,-0.1377
540725.31,-0.0614
540961.62,-0.0614
540961.62,-0.1608
540961.62,-0.0859
541197.93,-0.0859
541197.94,-0.3320
541197.93,-0.2039
541434.25,-0.1291
541434.25,-0.0528
541670.56,-0.0528
541670.56,-0.1536
541670.56,-0.0773
541899.00,-0.0773
541898.99,-0.1766
542135.31,-0.3233
542135.31,-0.0485
542371.62,-0.0485
542371.62,-0.2960
542371.62,-0.0701
542607.93,-0.0701
542607.93,-0.1694
542844.25,-0.0960
543072.68,-0.0960
543072.68,-0.3421
543072.68,-0.1406
543309.00,-0.0672
543545.31,-0.0672
543545.31,-0.1665
543545.31,-0.0917
543781.62,-0.0917
543781.62,-0.3392
543781.62,-0.2140
544017.93,-0.1406
544017.93,-0.0658
544246.37,-0.0658
544246.37,-0.3133
544246.37,-0.0456
544482.68,-0.0456
544482.68,-0.1449
544482.68,-0.0715
544955.31,-0.0715
544955.31,-0.3190
544955.31,-0.0514
545191.62,-0.0514
545191.62,-0.1507
545420.06,-0.3003
545420.06,-0.0356
545656.37,-0.0356
545656.37,-0.1348
545656.37,-0.0629
546129.00,-0.0629
546128.99,-0.3119
546128.99,-0.0471
546365.31,-0.0471
546365.31,-0.1478
546365.31,-0.0758
546830.06,-0.0758
546830.06,-0.3233
546830.06,-0.0600
547066.37,-0.0600
547066.37,-0.1608
547302.68,-0.3090
547302.68,-0.0485
547538.99,-0.0485
547539.00,-0.1478
547538.99,-0.0758
547767.43,-0.0758
547767.43,-0.1766
548003.74,-0.3262
548003.74,-0.0658
548240.05,-0.0658
548240.06,-0.3147
548240.06,-0.1262
548476.37,-0.0557
548712.68,-0.0557
548712.68,-0.1550
548712.68,-0.0845
548941.12,-0.0845
548941.12,-0.3349
548941.12,-0.2154
549177.43,-0.1449
549177.43,-0.0744
549413.74,-0.0744
549413.74,-0.1737
549413.74,-0.1032
549413.74,-0.2542
549413.74,-0.0428
549650.05,-0.0428
549650.06,-0.1435
549650.05,-0.0730
550114.80,-0.0730
550114.80,-0.3233
550114.80,-0.0672
550587.43,-0.0672
550587.43,-0.1665
550587.43,-0.0974
550587.43,-0.2485
550587.43,-0.0399
550823.74,-0.0399
550823.74,-0.1406
550823.74,-0.0715
551288.49,-0.0715
551288.49,-0.3219
551288.49,-0.0686
551524.80,-0.0686
551524.80,-0.1694
551524.80,-0.1003
551761.12,-0.2528
551761.12,-0.0471
551997.43,-0.0471
551997.43,-0.1464
551997.43,-0.0773
552233.74,-0.0773
552233.74,-0.1766
552462.18,-0.1090
552462.18,-0.2614
552462.18,-0.0557
552698.49,-0.0557
552698.49,-0.1550
552698.49,-0.0874
553171.12,-0.0874
553171.12,-0.3392
553171.12,-0.0888
553407.43,-0.0888
553407.43,-0.1895
